X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,speed,course,hAcc,vAcc
37.685002,55.765354,0,0,538,151.616237,2023/03/03 13:06:35+00,,,,,,,,,,,,,,,,,,,,,,0.447072,89.75652,2.140578,0.835459
37.685008,55.765354,0,0,539,151.502117,2023/03/03 13:06:36+00,,,,,,,,,,,,,,,,,,,,,,0.406781,87.698783,2.259551,0.850376
37.685018,55.765354,0,0,540,151.309869,2023/03/03 13:06:38+00,,,,,,,,,,,,,,,,,,,,,,0.191973,98.775841,2.269231,0.85812
37.68502,55.765353,0,0,541,151.233989,2023/03/03 13:06:39+00,,,,,,,,,,,,,,,,,,,,,,0.131231,112.326788,2.166525,0.849919
37.685022,55.765353,0,0,542,151.166665,2023/03/03 13:06:40+00,,,,,,,,,,,,,,,,,,,,,,0.088005,135.221242,2.139843,0.84717
37.685022,55.765352,0,0,543,151.10828,2023/03/03 13:06:41+00,,,,,,,,,,,,,,,,,,,,,,0.067331,166.854271,2.167038,0.849571
37.685022,55.765352,0,0,544,151.057537,2023/03/03 13:06:42+00,,,,,,,,,,,,,,,,,,,,,,0.064811,201.1249,2.270166,0.857328
37.68502,55.765351,0,0,545,150.985688,2023/03/03 13:06:44+00,,,,,,,,,,,,,,,,,,,,,,0.130634,259.400753,2.261227,0.853752
37.685018,55.765351,0,0,546,150.969981,2023/03/03 13:06:45+00,,,,,,,,,,,,,,,,,,,,,,0.144471,262.042875,2.142525,0.838694
37.685016,55.76535,0,0,547,150.962869,2023/03/03 13:06:46+00,,,,,,,,,,,,,,,,,,,,,,0.148458,260.969663,2.088264,0.827679
37.685013,55.76535,0,0,548,150.961713,2023/03/03 13:06:47+00,,,,,,,,,,,,,,,,,,,,,,0.147495,258.58108,2.061814,0.819598
37.685011,55.76535,0,0,549,150.963061,2023/03/03 13:06:48+00,,,,,,,,,,,,,,,,,,,,,,0.149367,257.787441,2.048486,0.813621
37.685009,55.76535,0,0,550,150.967847,2023/03/03 13:06:49+00,,,,,,,,,,,,,,,,,,,,,,0.158316,262.409478,2.041849,0.80915
37.685006,55.76535,0,0,551,150.973597,2023/03/03 13:06:50+00,,,,,,,,,,,,,,,,,,,,,,0.180008,271.426913,2.038675,0.80575
37.685003,55.76535,0,0,552,150.976965,2023/03/03 13:06:51+00,,,,,,,,,,,,,,,,,,,,,,0.219927,280.456573,2.037237,0.803121
37.684999,55.76535,0,0,553,150.975039,2023/03/03 13:06:52+00,,,,,,,,,,,,,,,,,,,,,,0.273321,285.580906,2.036686,0.801055
37.684994,55.765351,0,0,554,150.968852,2023/03/03 13:06:53+00,,,,,,,,,,,,,,,,,,,,,,0.327644,286.539583,2.036613,0.79939
37.684989,55.765352,0,0,555,150.96035,2023/03/03 13:06:54+00,,,,,,,,,,,,,,,,,,,,,,0.376182,285.445076,2.036674,0.798064
37.684983,55.765353,0,0,556,150.948087,2023/03/03 13:06:55+00,,,,,,,,,,,,,,,,,,,,,,0.410629,283.882148,2.036586,0.797001
37.684977,55.765354,0,0,557,150.933193,2023/03/03 13:06:56+00,,,,,,,,,,,,,,,,,,,,,,0.409767,281.515946,2.03626,0.796148
37.684971,55.765354,0,0,558,150.918081,2023/03/03 13:06:57+00,,,,,,,,,,,,,,,,,,,,,,0.370228,277.837695,2.035821,0.795471
37.684965,55.765355,0,0,559,150.90189,2023/03/03 13:06:58+00,,,,,,,,,,,,,,,,,,,,,,0.316671,272.788064,2.035468,0.794914
37.68496,55.765355,0,0,560,150.882915,2023/03/03 13:06:59+00,,,,,,,,,,,,,,,,,,,,,,0.271383,267.848113,2.035343,0.794457
37.684956,55.765355,0,0,561,150.859749,2023/03/03 13:07:00+00,,,,,,,,,,,,,,,,,,,,,,0.242544,265.378423,2.035481,0.79408
37.684952,55.765354,0,0,562,150.837458,2023/03/03 13:07:01+00,,,,,,,,,,,,,,,,,,,,,,0.22078,265.651127,2.035801,0.793753
37.684949,55.765354,0,0,563,150.818243,2023/03/03 13:07:02+00,,,,,,,,,,,,,,,,,,,,,,0.193392,265.814312,2.036155,0.793494
37.684946,55.765354,0,0,564,150.807632,2023/03/03 13:07:03+00,,,,,,,,,,,,,,,,,,,,,,0.156477,261.28679,2.036365,0.793284
37.684944,55.765354,0,0,565,150.806435,2023/03/03 13:07:04+00,,,,,,,,,,,,,,,,,,,,,,0.1104,243.86506,2.036316,0.793122
37.684943,55.765353,0,0,566,150.818303,2023/03/03 13:07:05+00,,,,,,,,,,,,,,,,,,,,,,0.087555,192.971522,2.036129,0.794331
37.684944,55.765352,0,0,567,150.841222,2023/03/03 13:07:06+00,,,,,,,,,,,,,,,,,,,,,,0.143362,147.531358,2.036133,0.795589
37.684946,55.765351,0,0,568,150.873361,2023/03/03 13:07:07+00,,,,,,,,,,,,,,,,,,,,,,0.230957,130.793763,2.036623,0.796921
37.684949,55.76535,0,0,569,150.910225,2023/03/03 13:07:08+00,,,,,,,,,,,,,,,,,,,,,,0.299703,123.388948,2.038078,0.798321
37.684954,55.765348,0,0,570,150.95179,2023/03/03 13:07:09+00,,,,,,,,,,,,,,,,,,,,,,0.328257,118.547165,2.041371,0.8
37.684958,55.765347,0,0,571,150.996577,2023/03/03 13:07:10+00,,,,,,,,,,,,,,,,,,,,,,0.304595,115.14233,2.048229,0.802165
37.684962,55.765346,0,0,572,151.032822,2023/03/03 13:07:11+00,,,,,,,,,,,,,,,,,,,,,,0.230354,111.002778,2.061858,0.805164
37.684965,55.765345,0,0,573,151.060573,2023/03/03 13:07:12+00,,,,,,,,,,,,,,,,,,,,,,0.128842,99.662137,2.088646,0.809515
37.684966,55.765345,0,0,574,151.087743,2023/03/03 13:07:13+00,,,,,,,,,,,,,,,,,,,,,,0.05478,35.744536,2.143463,0.815884
37.684966,55.765346,0,0,575,151.107746,2023/03/03 13:07:14+00,,,,,,,,,,,,,,,,,,,,,,0.115712,331.48553,2.263395,0.825383
37.684961,55.765348,0,0,576,151.105157,2023/03/03 13:07:16+00,,,,,,,,,,,,,,,,,,,,,,0.282417,299.127586,2.277171,0.819796
37.684957,55.765349,0,0,577,151.055044,2023/03/03 13:07:17+00,,,,,,,,,,,,,,,,,,,,,,0.278291,291.916645,2.173226,0.802985
37.684953,55.76535,0,0,578,150.987846,2023/03/03 13:07:18+00,,,,,,,,,,,,,,,,,,,,,,0.243591,285.884987,2.135419,0.790255
37.684949,55.765351,0,0,579,150.898554,2023/03/03 13:07:19+00,,,,,,,,,,,,,,,,,,,,,,0.172175,279.632009,2.128213,0.780646
37.684948,55.765351,0,0,580,150.787182,2023/03/03 13:07:20+00,,,,,,,,,,,,,,,,,,,,,,0.061654,273.592859,2.136781,0.773452
37.684948,55.765351,0,0,581,150.665503,2023/03/03 13:07:21+00,,,,,,,,,,,,,,,,,,,,,,0.127262,88.335008,2.149328,0.768186
37.684951,55.765351,0,0,582,150.536463,2023/03/03 13:07:22+00,,,,,,,,,,,,,,,,,,,,,,0.28396,87.024112,2.154812,0.764461
37.684956,55.765351,0,0,583,150.392963,2023/03/03 13:07:23+00,,,,,,,,,,,,,,,,,,,,,,0.392219,85.936419,2.150497,0.761996
37.684963,55.765351,0,0,584,150.237075,2023/03/03 13:07:24+00,,,,,,,,,,,,,,,,,,,,,,0.464225,85.100091,2.141201,0.760574
37.684971,55.765352,0,0,585,150.085155,2023/03/03 13:07:25+00,,,,,,,,,,,,,,,,,,,,,,0.507053,83.963947,2.132208,0.760131
37.684979,55.765352,0,0,586,149.936527,2023/03/03 13:07:26+00,,,,,,,,,,,,,,,,,,,,,,0.528055,81.615233,2.126197,0.760624
37.684987,55.765353,0,0,587,149.78089,2023/03/03 13:07:27+00,,,,,,,,,,,,,,,,,,,,,,0.528702,78.130308,2.123529,0.761963
37.684995,55.765354,0,0,588,149.638633,2023/03/03 13:07:28+00,,,,,,,,,,,,,,,,,,,,,,0.52721,75.043092,2.122794,0.764219
37.685003,55.765355,0,0,589,149.502036,2023/03/03 13:07:29+00,,,,,,,,,,,,,,,,,,,,,,0.551448,73.695149,2.120571,0.767346
37.685012,55.765357,0,0,590,149.366845,2023/03/03 13:07:30+00,,,,,,,,,,,,,,,,,,,,,,0.601833,74.335324,2.11225,0.77126
37.685022,55.765358,0,0,591,149.224683,2023/03/03 13:07:31+00,,,,,,,,,,,,,,,,,,,,,,0.651311,75.586987,2.096095,0.775922
37.685032,55.76536,0,0,592,149.096807,2023/03/03 13:07:32+00,,,,,,,,,,,,,,,,,,,,,,0.686947,76.813804,2.075784,0.781176
37.685043,55.765361,0,0,593,148.986891,2023/03/03 13:07:33+00,,,,,,,,,,,,,,,,,,,,,,0.712932,78.173442,2.056796,0.786886
37.685055,55.765362,0,0,594,148.898896,2023/03/03 13:07:34+00,,,,,,,,,,,,,,,,,,,,,,0.739594,79.814573,2.041465,0.792804
37.685067,55.765363,0,0,595,148.821111,2023/03/03 13:07:35+00,,,,,,,,,,,,,,,,,,,,,,0.768224,81.732788,2.029565,0.7988
37.685079,55.765364,0,0,596,148.753088,2023/03/03 13:07:36+00,,,,,,,,,,,,,,,,,,,,,,0.794052,84.240379,2.021012,0.804736
37.685092,55.765365,0,0,597,148.713068,2023/03/03 13:07:37+00,,,,,,,,,,,,,,,,,,,,,,0.804238,86.91566,2.016493,0.811885
37.685104,55.765365,0,0,598,148.682424,2023/03/03 13:07:38+00,,,,,,,,,,,,,,,,,,,,,,0.779525,89.145425,2.017159,0.818985
37.685116,55.765365,0,0,599,148.655111,2023/03/03 13:07:39+00,,,,,,,,,,,,,,,,,,,,,,0.702656,90.575534,2.023855,0.825998
37.685126,55.765365,0,0,600,148.631168,2023/03/03 13:07:40+00,,,,,,,,,,,,,,,,,,,,,,0.551531,90.428859,2.036352,0.832951
37.685133,55.765365,0,0,601,148.611888,2023/03/03 13:07:41+00,,,,,,,,,,,,,,,,,,,,,,0.332501,86.93081,2.053789,0.840187
37.685136,55.765365,0,0,602,148.565288,2023/03/03 13:07:42+00,,,,,,,,,,,,,,,,,,,,,,0.08594,55.198778,2.076383,0.849145
37.685135,55.765366,0,0,603,148.510771,2023/03/03 13:07:43+00,,,,,,,,,,,,,,,,,,,,,,0.182235,294.325759,2.10612,0.85926
37.685131,55.765367,0,0,604,148.444225,2023/03/03 13:07:44+00,,,,,,,,,,,,,,,,,,,,,,0.349059,284.976186,2.149018,0.871105
37.685125,55.765368,0,0,605,148.36566,2023/03/03 13:07:45+00,,,,,,,,,,,,,,,,,,,,,,0.442616,282.581801,2.220516,0.885404
37.685118,55.765368,0,0,606,148.280004,2023/03/03 13:07:46+00,,,,,,,,,,,,,,,,,,,,,,0.466416,282.126335,2.356438,0.903176
37.685108,55.76537,0,0,607,148.053379,2023/03/03 13:07:48+00,,,,,,,,,,,,,,,,,,,,,,0.174478,290.59908,2.39004,0.918298
37.685107,55.76537,0,0,608,147.879622,2023/03/03 13:07:49+00,,,,,,,,,,,,,,,,,,,,,,0.048023,343.996677,2.298145,0.913457
37.685108,55.765371,0,0,609,147.690617,2023/03/03 13:07:50+00,,,,,,,,,,,,,,,,,,,,,,0.14721,77.567411,2.28227,0.913886
37.685112,55.765371,0,0,610,147.492248,2023/03/03 13:07:51+00,,,,,,,,,,,,,,,,,,,,,,0.304442,87.731922,2.322381,0.91934
37.685118,55.765371,0,0,611,147.273345,2023/03/03 13:07:52+00,,,,,,,,,,,,,,,,,,,,,,0.461362,91.206975,2.44105,0.929934
37.685137,55.76537,0,0,612,146.818873,2023/03/03 13:07:54+00,,,,,,,,,,,,,,,,,,,,,,0.742765,94.911043,2.463697,0.93435
37.685149,55.76537,0,0,613,146.613509,2023/03/03 13:07:55+00,,,,,,,,,,,,,,,,,,,,,,0.73059,95.627315,2.360299,0.922781
37.685161,55.765369,0,0,614,146.427408,2023/03/03 13:07:56+00,,,,,,,,,,,,,,,,,,,,,,0.683934,96.711449,2.315722,0.916218
37.685171,55.765368,0,0,615,146.285509,2023/03/03 13:07:57+00,,,,,,,,,,,,,,,,,,,,,,0.606005,98.294187,2.295238,0.912316
37.68518,55.765367,0,0,616,146.188841,2023/03/03 13:07:57+00,,,,,,,,,,,,,,,,,,,,,,0.500402,100.101699,2.287588,0.910211
37.685187,55.765367,0,0,617,146.115137,2023/03/03 13:07:58+00,,,,,,,,,,,,,,,,,,,,,,0.359534,102.548135,2.289961,0.909641
37.685191,55.765366,0,0,618,146.065169,2023/03/03 13:07:59+00,,,,,,,,,,,,,,,,,,,,,,0.164125,113.249107,2.301345,0.910331
37.685191,55.765366,0,0,619,146.038755,2023/03/03 13:08:00+00,,,,,,,,,,,,,,,,,,,,,,0.093844,239.747278,2.320802,0.912216
37.685188,55.765365,0,0,620,146.030929,2023/03/03 13:08:01+00,,,,,,,,,,,,,,,,,,,,,,0.312916,264.629329,2.347058,0.915454
37.685181,55.765365,0,0,621,146.03483,2023/03/03 13:08:02+00,,,,,,,,,,,,,,,,,,,,,,0.514294,269.505147,2.380507,0.920305
37.685172,55.765365,0,0,622,146.050857,2023/03/03 13:08:03+00,,,,,,,,,,,,,,,,,,,,,,0.685833,272.143513,2.431148,0.927311
37.68516,55.765365,0,0,623,146.067699,2023/03/03 13:08:04+00,,,,,,,,,,,,,,,,,,,,,,0.812312,273.567656,2.533547,0.937331
37.685131,55.765367,0,0,624,146.148052,2023/03/03 13:08:06+00,,,,,,,,,,,,,,,,,,,,,,0.953793,275.327766,2.497505,0.936107
37.685116,55.765367,0,0,625,146.158366,2023/03/03 13:08:07+00,,,,,,,,,,,,,,,,,,,,,,0.909689,275.125687,2.365289,0.920219
37.685103,55.765368,0,0,626,146.140575,2023/03/03 13:08:08+00,,,,,,,,,,,,,,,,,,,,,,0.799482,274.422098,2.300501,0.907701
37.685091,55.765369,0,0,627,146.097753,2023/03/03 13:08:09+00,,,,,,,,,,,,,,,,,,,,,,0.634882,273.475411,2.265469,0.897642
37.685083,55.765369,0,0,628,146.0317,2023/03/03 13:08:10+00,,,,,,,,,,,,,,,,,,,,,,0.447956,272.692039,2.245182,0.889376
37.685077,55.765369,0,0,629,145.936521,2023/03/03 13:08:11+00,,,,,,,,,,,,,,,,,,,,,,0.255644,273.004149,2.231855,0.882461
37.685075,55.765369,0,0,630,145.815565,2023/03/03 13:08:12+00,,,,,,,,,,,,,,,,,,,,,,0.072597,281.296609,2.219258,0.876602
37.685075,55.765369,0,0,631,145.670972,2023/03/03 13:08:13+00,,,,,,,,,,,,,,,,,,,,,,0.096376,79.271386,2.203234,0.871705
37.685078,55.765369,0,0,632,145.503143,2023/03/03 13:08:14+00,,,,,,,,,,,,,,,,,,,,,,0.244798,85.893436,2.183005,0.867537
37.685082,55.76537,0,0,633,145.310523,2023/03/03 13:08:15+00,,,,,,,,,,,,,,,,,,,,,,0.369061,88.895402,2.160762,0.864043
37.685089,55.76537,0,0,634,145.105344,2023/03/03 13:08:16+00,,,,,,,,,,,,,,,,,,,,,,0.462418,91.509258,2.139305,0.861143
37.685097,55.765369,0,0,635,144.887271,2023/03/03 13:08:17+00,,,,,,,,,,,,,,,,,,,,,,0.511295,92.905824,2.120547,0.858807
37.685105,55.765369,0,0,636,144.668637,2023/03/03 13:08:18+00,,,,,,,,,,,,,,,,,,,,,,0.486221,93.231618,2.105035,0.857074
37.685112,55.765369,0,0,637,144.453606,2023/03/03 13:08:19+00,,,,,,,,,,,,,,,,,,,,,,0.413182,92.272012,2.092051,0.855985
37.685118,55.765369,0,0,638,144.262666,2023/03/03 13:08:20+00,,,,,,,,,,,,,,,,,,,,,,0.339358,90.18749,2.080893,0.855411
37.685123,55.765369,0,0,639,144.085525,2023/03/03 13:08:21+00,,,,,,,,,,,,,,,,,,,,,,0.273085,88.035651,2.071899,0.85564
37.685127,55.765369,0,0,640,143.928788,2023/03/03 13:08:22+00,,,,,,,,,,,,,,,,,,,,,,0.230514,87.193197,2.06543,0.856417
37.68513,55.765369,0,0,641,143.804624,2023/03/03 13:08:23+00,,,,,,,,,,,,,,,,,,,,,,0.21388,88.760301,2.060739,0.857702
37.685134,55.765369,0,0,642,143.708339,2023/03/03 13:08:24+00,,,,,,,,,,,,,,,,,,,,,,0.204994,92.737253,2.056445,0.859416
37.685137,55.765369,0,0,643,143.639796,2023/03/03 13:08:25+00,,,,,,,,,,,,,,,,,,,,,,0.18145,98.507989,2.052163,0.861381
37.685139,55.765369,0,0,644,143.597292,2023/03/03 13:08:26+00,,,,,,,,,,,,,,,,,,,,,,0.136394,107.288164,2.048348,0.863528
37.685141,55.765368,0,0,645,143.581754,2023/03/03 13:08:27+00,,,,,,,,,,,,,,,,,,,,,,0.078919,127.587436,2.045192,0.867413
37.685141,55.765368,0,0,646,143.592525,2023/03/03 13:08:28+00,,,,,,,,,,,,,,,,,,,,,,0.049508,194.462557,2.042795,0.871554
37.68514,55.765367,0,0,647,143.618811,2023/03/03 13:08:29+00,,,,,,,,,,,,,,,,,,,,,,0.088356,240.532544,2.041411,0.875906
37.685139,55.765367,0,0,648,143.661425,2023/03/03 13:08:30+00,,,,,,,,,,,,,,,,,,,,,,0.116871,249.931199,2.041677,0.880572
37.685137,55.765367,0,0,649,143.719468,2023/03/03 13:08:31+00,,,,,,,,,,,,,,,,,,,,,,0.115691,249.152889,2.044647,0.885739
37.685135,55.765366,0,0,650,143.775707,2023/03/03 13:08:32+00,,,,,,,,,,,,,,,,,,,,,,0.097277,241.774226,2.05151,0.891577
37.685134,55.765366,0,0,651,143.825006,2023/03/03 13:08:33+00,,,,,,,,,,,,,,,,,,,,,,0.070273,223.858682,2.065036,0.898282
37.685134,55.765365,0,0,652,143.874614,2023/03/03 13:08:35+00,,,,,,,,,,,,,,,,,,,,,,0.05033,180.283214,2.091346,0.906251
37.685134,55.765365,0,0,653,143.920567,2023/03/03 13:08:36+00,,,,,,,,,,,,,,,,,,,,,,0.069858,129.712246,2.145232,0.916396
37.685136,55.765365,0,0,654,143.953502,2023/03/03 13:08:37+00,,,,,,,,,,,,,,,,,,,,,,0.109026,107.943497,2.264187,0.929691
37.685141,55.765364,0,0,655,143.98883,2023/03/03 13:08:39+00,,,,,,,,,,,,,,,,,,,,,,0.241363,86.839463,2.271842,0.935883
37.685145,55.765365,0,0,656,143.952205,2023/03/03 13:08:40+00,,,,,,,,,,,,,,,,,,,,,,0.26988,84.80268,2.159254,0.924042
37.68515,55.765365,0,0,657,143.895253,2023/03/03 13:08:41+00,,,,,,,,,,,,,,,,,,,,,,0.29261,83.258389,2.109928,0.915628
37.685154,55.765365,0,0,658,143.826747,2023/03/03 13:08:42+00,,,,,,,,,,,,,,,,,,,,,,0.309419,82.684407,2.088388,0.90987
37.685159,55.765365,0,0,659,143.734302,2023/03/03 13:08:43+00,,,,,,,,,,,,,,,,,,,,,,0.323775,83.041815,2.078868,0.906253
37.685165,55.765366,0,0,660,143.626784,2023/03/03 13:08:44+00,,,,,,,,,,,,,,,,,,,,,,0.328523,83.940978,2.072502,0.904023
37.68517,55.765366,0,0,661,143.520942,2023/03/03 13:08:45+00,,,,,,,,,,,,,,,,,,,,,,0.316267,85.129102,2.06541,0.902305
37.685175,55.765366,0,0,662,143.426151,2023/03/03 13:08:46+00,,,,,,,,,,,,,,,,,,,,,,0.298566,86.334813,2.059003,0.900987
37.685179,55.765366,0,0,663,143.336518,2023/03/03 13:08:47+00,,,,,,,,,,,,,,,,,,,,,,0.282264,86.958107,2.056529,0.899957
37.685184,55.765367,0,0,664,143.263096,2023/03/03 13:08:48+00,,,,,,,,,,,,,,,,,,,,,,0.258466,86.683746,2.058266,0.898872
37.685188,55.765367,0,0,665,143.185939,2023/03/03 13:08:49+00,,,,,,,,,,,,,,,,,,,,,,0.21686,84.77582,2.063288,0.897685
37.68519,55.765367,0,0,666,143.100805,2023/03/03 13:08:50+00,,,,,,,,,,,,,,,,,,,,,,0.159679,80.772044,2.071766,0.896368
37.685192,55.765367,0,0,667,143.034441,2023/03/03 13:08:51+00,,,,,,,,,,,,,,,,,,,,,,0.093102,71.490704,2.083198,0.894833
37.685193,55.765368,0,0,668,142.987332,2023/03/03 13:08:52+00,,,,,,,,,,,,,,,,,,,,,,0.028351,15.979914,2.095452,0.893026
37.685193,55.765368,0,0,669,142.952194,2023/03/03 13:08:53+00,,,,,,,,,,,,,,,,,,,,,,0.083728,279.725486,2.104284,0.8908
37.685191,55.765368,0,0,670,142.918867,2023/03/03 13:08:54+00,,,,,,,,,,,,,,,,,,,,,,0.176815,265.601451,2.104968,0.888111
37.685187,55.765367,0,0,671,142.894908,2023/03/03 13:08:55+00,,,,,,,,,,,,,,,,,,,,,,0.253154,257.748958,2.096265,0.884886
37.685183,55.765367,0,0,672,142.874831,2023/03/03 13:08:56+00,,,,,,,,,,,,,,,,,,,,,,0.292102,249.495748,2.081219,0.881223
37.685179,55.765366,0,0,673,142.872751,2023/03/03 13:08:57+00,,,,,,,,,,,,,,,,,,,,,,0.299235,239.289922,2.063542,0.877222
37.685175,55.765364,0,0,674,142.89959,2023/03/03 13:08:58+00,,,,,,,,,,,,,,,,,,,,,,0.297051,228.446604,2.045533,0.873003
37.685172,55.765362,0,0,675,142.941512,2023/03/03 13:08:59+00,,,,,,,,,,,,,,,,,,,,,,0.299325,222.312476,2.028454,0.868713
37.685169,55.76536,0,0,676,143.010664,2023/03/03 13:09:00+00,,,,,,,,,,,,,,,,,,,,,,0.304102,223.700757,2.012911,0.864499
37.685165,55.765358,0,0,677,143.109887,2023/03/03 13:09:01+00,,,,,,,,,,,,,,,,,,,,,,0.311417,229.165635,1.999539,0.860472
37.685162,55.765356,0,0,678,143.234588,2023/03/03 13:09:02+00,,,,,,,,,,,,,,,,,,,,,,0.321694,235.39079,1.989322,0.856696
37.685157,55.765355,0,0,679,143.364486,2023/03/03 13:09:03+00,,,,,,,,,,,,,,,,,,,,,,0.350699,243.435611,1.983029,0.853231
37.685151,55.765354,0,0,680,143.523149,2023/03/03 13:09:04+00,,,,,,,,,,,,,,,,,,,,,,0.424019,252.738063,1.980651,0.850119
37.685144,55.765353,0,0,681,143.704788,2023/03/03 13:09:05+00,,,,,,,,,,,,,,,,,,,,,,0.550402,261.178827,1.981005,0.847392
37.685134,55.765352,0,0,682,143.900723,2023/03/03 13:09:06+00,,,,,,,,,,,,,,,,,,,,,,0.702702,267.680337,1.982496,0.846581
37.685121,55.765352,0,0,683,144.112108,2023/03/03 13:09:07+00,,,,,,,,,,,,,,,,,,,,,,0.824732,272.908577,1.984187,0.846372
37.685108,55.765353,0,0,684,144.337832,2023/03/03 13:09:08+00,,,,,,,,,,,,,,,,,,,,,,0.885165,277.483722,1.985839,0.846745
37.685094,55.765354,0,0,685,144.57268,2023/03/03 13:09:09+00,,,,,,,,,,,,,,,,,,,,,,0.891037,281.326862,1.987785,0.847768
37.68508,55.765356,0,0,686,144.818484,2023/03/03 13:09:10+00,,,,,,,,,,,,,,,,,,,,,,0.845985,284.25973,1.991065,0.849553
37.685068,55.765358,0,0,687,145.079683,2023/03/03 13:09:11+00,,,,,,,,,,,,,,,,,,,,,,0.751861,286.624873,1.997676,0.852314
37.685058,55.76536,0,0,688,145.34703,2023/03/03 13:09:12+00,,,,,,,,,,,,,,,,,,,,,,0.632769,290.071794,2.010925,0.856394
37.685049,55.765362,0,0,689,145.622747,2023/03/03 13:09:13+00,,,,,,,,,,,,,,,,,,,,,,0.522805,296.316408,2.036917,0.862291
37.685043,55.765364,0,0,690,145.898564,2023/03/03 13:09:14+00,,,,,,,,,,,,,,,,,,,,,,0.432268,304.045169,2.089831,0.870738
37.685038,55.765366,0,0,691,146.169325,2023/03/03 13:09:15+00,,,,,,,,,,,,,,,,,,,,,,0.34847,312.224707,2.206168,0.882691
37.685034,55.765369,0,0,692,146.683585,2023/03/03 13:09:17+00,,,,,,,,,,,,,,,,,,,,,,0.148495,356.164473,2.206787,0.885659
37.685034,55.765371,0,0,693,146.932372,2023/03/03 13:09:18+00,,,,,,,,,,,,,,,,,,,,,,0.127734,4.834352,2.091139,0.873348
37.685034,55.765372,0,0,694,147.173093,2023/03/03 13:09:19+00,,,,,,,,,,,,,,,,,,,,,,0.123718,2.899121,2.039,0.865022
37.685034,55.765373,0,0,695,147.407445,2023/03/03 13:09:20+00,,,,,,,,,,,,,,,,,,,,,,0.134844,350.327154,2.013592,0.859609
37.685033,55.765374,0,0,696,147.63135,2023/03/03 13:09:21+00,,,,,,,,,,,,,,,,,,,,,,0.158071,335.240957,2.000369,0.856412
37.685031,55.765375,0,0,697,147.822694,2023/03/03 13:09:22+00,,,,,,,,,,,,,,,,,,,,,,0.177588,321.165393,1.992931,0.854676
37.685029,55.765377,0,0,698,147.994079,2023/03/03 13:09:23+00,,,,,,,,,,,,,,,,,,,,,,0.187996,308.280239,1.987877,0.854026
37.685027,55.765378,0,0,699,148.15298,2023/03/03 13:09:24+00,,,,,,,,,,,,,,,,,,,,,,0.184866,299.924994,1.983272,0.854222
37.685024,55.765378,0,0,700,148.303904,2023/03/03 13:09:25+00,,,,,,,,,,,,,,,,,,,,,,0.162259,298.705228,1.978205,0.855027
37.685022,55.765379,0,0,701,148.449954,2023/03/03 13:09:26+00,,,,,,,,,,,,,,,,,,,,,,0.131182,307.9949,1.972574,0.856238
37.685021,55.76538,0,0,702,148.597196,2023/03/03 13:09:27+00,,,,,,,,,,,,,,,,,,,,,,0.112251,333.247766,1.966669,0.857731
37.685021,55.765381,0,0,703,148.747463,2023/03/03 13:09:28+00,,,,,,,,,,,,,,,,,,,,,,0.131593,3.981623,1.960786,0.859315
37.685022,55.765382,0,0,704,148.89643,2023/03/03 13:09:29+00,,,,,,,,,,,,,,,,,,,,,,0.178791,22.842963,1.955274,0.860923
37.685023,55.765384,0,0,705,149.036688,2023/03/03 13:09:30+00,,,,,,,,,,,,,,,,,,,,,,0.227547,33.479843,1.950761,0.862576
37.685026,55.765386,0,0,706,149.170587,2023/03/03 13:09:31+00,,,,,,,,,,,,,,,,,,,,,,0.259369,38.486525,1.947963,0.864237
37.685028,55.765387,0,0,707,149.307108,2023/03/03 13:09:32+00,,,,,,,,,,,,,,,,,,,,,,0.249212,35.876865,1.94695,0.865327
37.68503,55.765389,0,0,708,149.446524,2023/03/03 13:09:33+00,,,,,,,,,,,,,,,,,,,,,,0.199705,19.870297,1.9467,0.866039
37.68503,55.765391,0,0,709,149.609431,2023/03/03 13:09:34+00,,,,,,,,,,,,,,,,,,,,,,0.173102,344.592515,1.946475,0.866413
37.685028,55.765392,0,0,710,149.797634,2023/03/03 13:09:35+00,,,,,,,,,,,,,,,,,,,,,,0.212279,311.166378,1.946798,0.866414
37.685025,55.765393,0,0,711,150.02114,2023/03/03 13:09:36+00,,,,,,,,,,,,,,,,,,,,,,,293.736282,1.94869,0.866015
37.685021,55.765394,0,0,712,150.271904,2023/03/03 13:09:37+00,,,,,,,,,,,,,,,,,,,,,,,284.005656,1.952572,0.865218
37.685017,55.765394,0,0,713,150.55199,2023/03/03 13:09:38+00,,,,,,,,,,,,,,,,,,,,,,,277.768446,1.958156,0.864028
37.685015,55.765395,0,0,714,150.86068,2023/03/03 13:09:39+00,,,,,,,,,,,,,,,,,,,,,,,274.046224,1.964838,0.862431
37.685013,55.765395,0,0,715,151.187719,2023/03/03 13:09:40+00,,,,,,,,,,,,,,,,,,,,,,,273.500156,1.970949,0.860431
37.685012,55.765395,0,0,716,151.523752,2023/03/03 13:09:41+00,,,,,,,,,,,,,,,,,,,,,,,280.608057,1.974168,0.858078
37.685011,55.765395,0,0,717,151.864492,2023/03/03 13:09:42+00,,,,,,,,,,,,,,,,,,,,,,,288.557643,1.974308,0.855415
